fecha,segmento,vendedor,categoria_producto,sub_categoria_producto,precio,stock_vendido,stock_disponible
13-12-2018,América Central-México-Cancún,ElectroChile,Cocina,Batidoras,138381,311,155
04-10-2020,América Central-México-Cancún,Homecenter,Deporte,Pelotas,196419,286,106
04-03-2021,América del Sur-Argentina-Córdoba,Linio,Automotriz,Herramientas de reparación,119115,157,9
30-11-2017,América del Sur-Perú-Trujillo,eBay,Baño,Toallas,97687,59,75
18-08-2019,América del Sur-Argentina-Mendoza,Mercado Libre,Deporte,Patines,62771,38,79
19-08-2022,América del Sur-Brasil-Curitiba,eBay,Baño,Jacuzzis,74606,499,1
04-01-2019,América del Sur-Perú-Lima,Ripley,Deporte,Patines,162587,186,88
01-09-2023,América del Sur-Perú-Lima,PC Factory,Baño,Espejos,36326,6,168
06-11-2019,América Central-México-Guadalajara,Linio,Jardinería,Fertilizantes,174351,87,22
08-12-2022,América Central-México-Guadalajara,Ripley,Baño,Calefones,102136,300,171
15-10-2019,América del Sur-Brasil-Brasilia,Easy,Deporte,Pesas,138028,292,45
07-05-2022,América del Sur-Brasil-São Paulo,Amazon,Automotriz,Neumáticos,18195,93,83
04-07-2020,América Central-México-Monterrey,Walmart,Doméstico,Aspiradoras,184316,38,14
03-02-2020,América del Sur-Brasil-São Paulo,eBay,Jardinería,Fertilizantes,113808,159,1
22-02-2022,América Central-México-Guadalajara,Aliexpress,Jardinería,Rastrillos,54720,226,86
02-08-2021,América del Sur-Brasil-Río de Janeiro,Amazon,Automotriz,Filtros,23489,27,104
19-03-2019,América del Sur-Argentina-Córdoba,Easy,Moda,Carteras,71977,227,200
28-11-2019,América Central-México-Ciudad de México,PC Factory,Deporte,Pelotas,109211,309,107
11-03-2020,América del Sur-Chile-Valparaíso,Falabella,Deporte,Bicicletas,98877,184,206
27-02-2020,América del Sur-Argentina-Rosario,eBay,Moda,Pantalones,103800,58,227
09-10-2022,América del Sur-Argentina-Buenos Aires,Mercado Libre,Automotriz,Herramientas de reparación,114664,77,292
20-11-2019,América Central-México-Ciudad de México,Easy,Electrónico,Tablets,181933,15,16
29-11-2018,América Central-México-Ciudad de México,Paris,Deporte,Colchonetas,33234,71,278
03-10-2019,América del Sur-Brasil-Río de Janeiro,ElectroChile,Doméstico,Aspiradoras,143632,301,177
21-08-2020,América del Sur-Colombia-Cartagena,Homecenter,Automotriz,Herramientas de reparación,60541,101,28
07-12-2020,América del Sur-Brasil-Brasilia,Sodimac,Deporte,Pelotas,172917,39,453
01-05-2021,América del Sur-Chile-Santiago,Easy,Automotriz,Filtros,130327,19,132
06-07-2020,América Central-México-Monterrey,Linio,Moda,Pantalones,25690,402,20
22-10-2022,América Central-México-Ciudad de México,Sodimac,Jardinería,Tijeras podadoras,152498,146,52
04-05-2018,América Central-México-Cancún,Falabella,Baño,Espejos,158390,189,148
22-11-2018,América Central-México-Monterrey,Sodimac,Moda,Zapatillas,181625,305,15
17-01-2021,América Central-México-Monterrey,PC Factory,Deporte,Bicicletas,115006,194,273
28-06-2020,América del Sur-Colombia-Bogotá,Amazon,Baño,Calefones,124744,146,311
24-02-2021,América Central-México-Cancún,Homecenter,Doméstico,Ventiladores,39408,18,16
10-03-2017,América del Sur-Colombia-Bogotá,Homecenter,Moda,Mochilas,19507,129,159
11-06-2022,América Central-México-Guadalajara,ElectroChile,Automotriz,Filtros,10131,145,326
09-03-2017,América del Sur-Brasil-Curitiba,Hites,Moda,Zapatillas,108281,122,30
09-01-2023,América Central-México-Monterrey,eBay,Automotriz,Filtros,120582,71,308
22-10-2019,América del Sur-Brasil-Río de Janeiro,Amazon,Doméstico,Refrigeradores,170102,32,10
14-08-2022,América Central-México-Guadalajara,Homecenter,Moda,Poleras,146663,356,42
19-02-2023,América del Sur-Perú-Lima,Homecenter,Deporte,Trotadoras,61430,309,41
13-04-2020,América del Sur-Colombia-Cali,ElectroChile,Electrónico,Drones,176706,169,121
27-01-2017,América del Sur-Brasil-Río de Janeiro,Homecenter,Cocina,Cuchillos,110760,46,306
21-04-2018,América Central-México-Monterrey,Hites,Doméstico,Aspiradoras,47183,0,91
01-05-2018,América del Sur-Argentina-Buenos Aires,ElectroChile,Deporte,Trotadoras,192283,128,126
25-08-2021,América del Sur-Perú-Lima,Ripley,Moda,Chaquetas,87697,42,221
31-10-2019,América del Sur-Perú-Trujillo,Easy,Deporte,Pelotas,195948,220,28
20-01-2023,América Central-México-Cancún,Hites,Deporte,Patines,20475,206,183
15-01-2017,América del Sur-Colombia-Cartagena,PC Factory,Moda,Pantalones,67935,219,15
20-05-2022,América del Sur-Argentina-Rosario,Ripley,Cocina,Batidoras,173319,99,180
22-06-2019,América Central-México-Cancún,Hites,Deporte,Bicicletas,120312,97,53
13-10-2022,América Central-México-Guadalajara,Walmart,Moda,Poleras,17604,13,180
24-08-2020,América del Sur-Argentina-Rosario,eBay,Automotriz,Neumáticos,129652,8,368
09-06-2019,América Central-México-Guadalajara,Ripley,Doméstico,Aspiradoras,12137,216,196
29-03-2020,América del Sur-Colombia-Bogotá,Paris,Jardinería,Fertilizantes,99166,129,91
16-07-2020,América del Sur-Argentina-Mendoza,Hites,Automotriz,Neumáticos,162556,9,132
09-11-2021,América Central-México-Cancún,Sodimac,Automotriz,Filtros,111708,276,32
01-03-2018,América del Sur-Brasil-São Paulo,PC Factory,Deporte,Colchonetas,117793,139,133
26-08-2021,América del Sur-Chile-Concepción,Mercado Libre,Doméstico,Ventiladores,162077,164,191
01-11-2023,América del Sur-Brasil-Curitiba,Linio,Doméstico,Refrigeradores,160349,44,121
06-09-2020,América Central-México-Ciudad de México,Ripley,Doméstico,Lavadoras,192248,40,70
18-04-2017,América Central-México-Cancún,Hites,Electrónico,Drones,148493,185,72
19-09-2020,América Central-México-Monterrey,Sodimac,Electrónico,Celulares,127101,140,66
06-11-2021,América del Sur-Chile-Temuco,Amazon,Jardinería,Fertilizantes,84539,78,42
20-01-2017,América del Sur-Chile-Valparaíso,Walmart,Baño,Jacuzzis,138413,254,207
07-03-2019,América Central-México-Monterrey,Hites,Electrónico,Celulares,126795,410,13
18-02-2023,América del Sur-Colombia-Cartagena,Mercado Libre,Deporte,Pesas,29379,179,186
04-08-2017,América Central-México-Monterrey,PC Factory,Cocina,Microondas,155158,30,185
03-09-2021,América Central-México-Ciudad de México,Amazon,Electrónico,Drones,76314,143,313
22-03-2020,América del Sur-Chile-Santiago,Sodimac,Deporte,Pelotas,187013,289,20
20-05-2021,América Central-México-Guadalajara,Falabella,Jardinería,Fertilizantes,62665,5,222
17-03-2019,América del Sur-Argentina-Rosario,Easy,Automotriz,Baterías,75314,41,336
30-05-2023,América Central-México-Cancún,PC Factory,Doméstico,Lavadoras,153621,117,30
17-03-2022,América Central-México-Cancún,eBay,Jardinería,Mangueras,42231,363,1
13-01-2018,América Central-México-Guadalajara,Paris,Cocina,Sartenes,69427,33,49
05-10-2022,América Central-México-Ciudad de México,Paris,Cocina,Microondas,46588,55,442
07-11-2017,América Central-México-Cancún,PC Factory,Doméstico,Refrigeradores,48332,296,101
29-10-2021,América Central-México-Ciudad de México,Falabella,Doméstico,Cafeteras,100988,5,75
02-01-2024,América del Sur-Perú-Trujillo,Hites,Cocina,Microondas,178347,225,222
27-09-2022,América del Sur-Chile-Temuco,Mercado Libre,Jardinería,Fertilizantes,155215,40,310
05-02-2017,América Central-México-Guadalajara,Ripley,Deporte,Colchonetas,146875,112,275
07-04-2018,América Central-México-Monterrey,PC Factory,Cocina,Microondas,41345,61,184
13-06-2022,América Central-México-Monterrey,Easy,Electrónico,Audífonos,125222,124,137
28-07-2021,América Central-México-Monterrey,Linio,Cocina,Batidoras,134843,192,34
08-06-2022,América Central-México-Ciudad de México,Walmart,Baño,Dispensadores de jabón,53516,15,154
13-07-2022,América Central-México-Cancún,Hites,Doméstico,Aspiradoras,59983,43,13
19-11-2018,América Central-México-Guadalajara,Sodimac,Deporte,Patines,164106,199,289
17-06-2022,América del Sur-Argentina-Buenos Aires,ElectroChile,Jardinería,Fertilizantes,147381,47,411
08-09-2017,América del Sur-Chile-Santiago,Amazon,Cocina,Batidoras,180240,28,8
07-10-2022,América Central-México-Ciudad de México,Walmart,Baño,Calefones,112617,4,264
19-11-2021,América Central-México-Monterrey,Falabella,Deporte,Bicicletas,148337,202,250
30-10-2023,América Central-México-Ciudad de México,PC Factory,Moda,Chaquetas,137480,82,193
19-05-2020,América Central-México-Guadalajara,Paris,Automotriz,Filtros,168103,126,148
30-08-2021,América Central-México-Cancún,Mercado Libre,Electrónico,Celulares,102919,168,93
04-06-2021,América Central-México-Monterrey,Amazon,Doméstico,Cafeteras,171403,23,28
21-01-2018,América Central-México-Monterrey,Walmart,Jardinería,Fertilizantes,35324,71,180
03-02-2021,América del Sur-Colombia-Cartagena,Ripley,Doméstico,Licuadoras,28781,72,16
02-02-2017,América Central-México-Guadalajara,ElectroChile,Cocina,Microondas,158761,25,432
05-08-2021,América del Sur-Brasil-Brasilia,Falabella,Cocina,Sartenes,179035,37,64
03-07-2018,América Central-México-Ciudad de México,Ripley,Doméstico,Cafeteras,112902,50,154
27-08-2018,América del Sur-Argentina-Rosario,Amazon,Doméstico,Ventiladores,149864,23,11
23-09-2020,América Central-México-Ciudad de México,Sodimac,Doméstico,Licuadoras,91583,33,12
01-10-2023,América Central-México-Guadalajara,eBay,Electrónico,Celulares,111092,175,53
11-08-2023,América Central-México-Cancún,Easy,Cocina,Microondas,11988,12,14
23-09-2023,América Central-México-Monterrey,Homecenter,Moda,Pantalones,198758,242,234
20-04-2019,América Central-México-Ciudad de México,Linio,Jardinería,Mangueras,107591,89,245
01-02-2020,América Central-México-Guadalajara,Aliexpress,Electrónico,Cámaras,38649,25,302
18-03-2017,América Central-México-Ciudad de México,Hites,Electrónico,Tablets,179984,67,111
26-02-2021,América del Sur-Perú-Arequipa,PC Factory,Cocina,Microondas,135264,20,105
09-06-2023,América del Sur-Colombia-Medellín,eBay,Electrónico,Audífonos,28936,174,92
07-06-2018,América Central-México-Cancún,Amazon,Baño,Toallas,38958,324,24
29-07-2022,América Central-México-Ciudad de México,Sodimac,Deporte,Pesas,89433,29,151
26-11-2020,América Central-México-Guadalajara,Paris,Deporte,Colchonetas,120664,309,136
29-03-2021,América Central-México-Ciudad de México,Ripley,Jardinería,Tijeras podadoras,109419,73,205
06-07-2022,América Central-México-Ciudad de México,Aliexpress,Moda,Mochilas,52074,357,11
16-01-2023,América del Sur-Brasil-Curitiba,Aliexpress,Automotriz,Baterías,160629,23,145
27-06-2019,América Central-México-Cancún,Walmart,Automotriz,Filtros,72053,65,344
26-06-2020,América del Sur-Brasil-Curitiba,eBay,Electrónico,Computadores,120685,387,2
01-07-2020,América del Sur-Perú-Cusco,Walmart,Jardinería,Mangueras,77492,105,305
29-01-2021,América Central-México-Cancún,eBay,Cocina,Microondas,95887,295,101
07-04-2017,América Central-México-Guadalajara,ElectroChile,Cocina,Ollas,123087,62,204
14-05-2020,América del Sur-Perú-Trujillo,Amazon,Deporte,Trotadoras,142466,67,65
23-07-2019,América Central-México-Guadalajara,Easy,Baño,Dispensadores de jabón,199602,22,41
22-11-2023,América Central-México-Cancún,ElectroChile,Cocina,Hornos,157406,8,88
28-02-2022,América Central-México-Cancún,Aliexpress,Cocina,Hornos,48720,5,29
11-08-2019,América del Sur-Brasil-Río de Janeiro,Amazon,Automotriz,Filtros,134853,107,342
26-05-2018,América Central-México-Cancún,eBay,Baño,Espejos,43215,351,81
20-05-2017,América del Sur-Colombia-Medellín,Sodimac,Electrónico,Celulares,196282,43,87
21-04-2019,América del Sur-Colombia-Medellín,PC Factory,Baño,Jacuzzis,26526,56,36
22-02-2022,América del Sur-Argentina-Mendoza,eBay,Electrónico,Cámaras,87245,351,92
22-05-2023,América Central-México-Monterrey,eBay,Electrónico,Cámaras,24307,207,225
08-12-2020,América del Sur-Perú-Cusco,Easy,Deporte,Trotadoras,150708,86,273
06-03-2020,América del Sur-Argentina-Córdoba,PC Factory,Baño,Dispensadores de jabón,140571,27,381
20-01-2022,América Central-México-Guadalajara,PC Factory,Baño,Duchas,186978,6,281
04-08-2023,América del Sur-Chile-Temuco,Falabella,Electrónico,Drones,197564,366,34
05-05-2020,América Central-México-Guadalajara,eBay,Baño,Duchas,38307,274,86
22-07-2020,América del Sur-Chile-Santiago,ElectroChile,Deporte,Pelotas,146462,112,133
31-08-2020,América del Sur-Brasil-Curitiba,Mercado Libre,Cocina,Batidoras,51532,56,42
05-09-2019,América del Sur-Brasil-Curitiba,Homecenter,Electrónico,Audífonos,179942,80,271
31-12-2017,América del Sur-Brasil-São Paulo,Homecenter,Jardinería,Maceteros,62716,124,196
15-07-2018,América del Sur-Brasil-São Paulo,PC Factory,Doméstico,Licuadoras,154403,234,46
24-12-2020,América Central-México-Guadalajara,eBay,Doméstico,Ventiladores,58115,35,76
26-08-2020,América Central-México-Monterrey,PC Factory,Automotriz,Filtros,152306,136,126
26-07-2018,América del Sur-Brasil-São Paulo,PC Factory,Doméstico,Aspiradoras,195686,136,153
26-09-2018,América del Sur-Colombia-Cartagena,Aliexpress,Electrónico,Drones,89786,162,141
16-03-2017,América Central-México-Ciudad de México,Linio,Deporte,Pelotas,45259,254,113
11-05-2018,América Central-México-Ciudad de México,Sodimac,Doméstico,Licuadoras,88285,66,125
16-04-2021,América Central-México-Cancún,Walmart,Doméstico,Ventiladores,184700,52,83
21-07-2018,América Central-México-Ciudad de México,Hites,Cocina,Ollas,184517,43,294
30-03-2019,América del Sur-Perú-Cusco,Aliexpress,Doméstico,Licuadoras,80231,394,88
10-02-2020,América Central-México-Ciudad de México,Homecenter,Baño,Dispensadores de jabón,88932,24,381
18-12-2021,América Central-México-Guadalajara,Homecenter,Moda,Zapatillas,112341,179,64
08-06-2023,América Central-México-Guadalajara,Linio,Doméstico,Refrigeradores,93510,206,35
01-08-2023,América del Sur-Argentina-Buenos Aires,Walmart,Moda,Carteras,94727,8,72
03-03-2019,América Central-México-Ciudad de México,Homecenter,Baño,Toallas,157331,112,6
10-10-2023,América Central-México-Guadalajara,Amazon,Automotriz,Herramientas de reparación,72338,183,107
07-02-2020,América Central-México-Guadalajara,Aliexpress,Cocina,Hornos,36616,10,369
15-10-2021,América del Sur-Perú-Trujillo,Walmart,Cocina,Hornos,69951,90,337
17-12-2023,América Central-México-Ciudad de México,Mercado Libre,Baño,Jacuzzis,122399,327,15
20-02-2017,América del Sur-Colombia-Medellín,Paris,Baño,Toallas,26659,346,10
23-04-2020,América Central-México-Monterrey,Mercado Libre,Automotriz,Neumáticos,150987,294,67
30-06-2020,América del Sur-Argentina-Mendoza,eBay,Doméstico,Ventiladores,196931,380,49
08-02-2022,América Central-México-Guadalajara,ElectroChile,Cocina,Hornos,90185,85,153
05-09-2021,América del Sur-Chile-Concepción,Aliexpress,Deporte,Patines,15837,210,75
12-10-2023,América del Sur-Perú-Trujillo,Homecenter,Moda,Zapatillas,192189,56,35
29-06-2019,América Central-México-Ciudad de México,Linio,Jardinería,Fertilizantes,64181,204,46
18-04-2022,América Central-México-Ciudad de México,Ripley,Baño,Toallas,47283,360,49
27-10-2023,América Central-México-Cancún,Mercado Libre,Electrónico,Celulares,153188,39,35
15-07-2023,América del Sur-Chile-Santiago,Walmart,Doméstico,Cafeteras,124252,217,23
08-07-2020,América del Sur-Chile-Santiago,Homecenter,Moda,Carteras,49995,98,185
21-01-2020,América Central-México-Monterrey,PC Factory,Electrónico,Cámaras,58849,162,152
11-04-2018,América Central-México-Cancún,Mercado Libre,Moda,Carteras,90288,161,286
20-05-2017,América Central-México-Monterrey,PC Factory,Doméstico,Aspiradoras,199857,76,54
19-09-2021,América del Sur-Perú-Arequipa,Aliexpress,Cocina,Batidoras,20690,7,454
21-08-2020,América Central-México-Ciudad de México,Aliexpress,Cocina,Hornos,199503,5,82
25-04-2020,América Central-México-Cancún,Mercado Libre,Electrónico,Tablets,70633,15,74
08-05-2017,América Central-México-Monterrey,PC Factory,Doméstico,Cafeteras,24316,265,197
28-11-2021,América Central-México-Ciudad de México,Walmart,Cocina,Microondas,151394,39,221
11-08-2022,América del Sur-Chile-Temuco,Sodimac,Moda,Poleras,42003,63,317
27-02-2019,América del Sur-Perú-Cusco,Ripley,Cocina,Hornos,15231,324,26
06-05-2021,América del Sur-Brasil-Curitiba,Mercado Libre,Baño,Espejos,44597,68,397
21-04-2021,América del Sur-Perú-Arequipa,Aliexpress,Electrónico,Celulares,16012,95,21
08-01-2019,América del Sur-Perú-Trujillo,Falabella,Jardinería,Mangueras,47375,239,110
07-09-2022,América Central-México-Ciudad de México,Sodimac,Automotriz,Aceites,26332,25,326
22-10-2023,América del Sur-Brasil-Brasilia,Falabella,Doméstico,Aspiradoras,17504,235,163
25-12-2017,América del Sur-Perú-Trujillo,PC Factory,Automotriz,Herramientas de reparación,56885,190,184
06-10-2017,América del Sur-Colombia-Medellín,Paris,Cocina,Cuchillos,156884,71,237
26-12-2021,América Central-México-Guadalajara,Homecenter,Automotriz,Aceites,193155,97,65
06-02-2023,América Central-México-Ciudad de México,Homecenter,Automotriz,Aceites,103028,44,159
01-01-2020,América Central-México-Monterrey,eBay,Doméstico,Cafeteras,95968,290,111
31-10-2022,América del Sur-Chile-Santiago,Mercado Libre,Deporte,Colchonetas,119694,36,188
24-02-2018,América del Sur-Chile-Santiago,Mercado Libre,Cocina,Cuchillos,134883,105,369
11-12-2023,América del Sur-Chile-Valparaíso,Walmart,Moda,Pantalones,188006,230,164
12-05-2023,América del Sur-Perú-Cusco,Amazon,Doméstico,Ventiladores,77659,97,188
19-03-2021,América del Sur-Argentina-Córdoba,Walmart,Automotriz,Herramientas de reparación,62118,326,127
10-11-2020,América del Sur-Brasil-Curitiba,Walmart,Deporte,Bicicletas,116974,35,393
01-08-2017,América Central-México-Monterrey,Homecenter,Doméstico,Refrigeradores,199832,29,105
29-08-2020,América del Sur-Argentina-Córdoba,Amazon,Deporte,Pesas,84053,195,143
11-08-2020,América Central-México-Guadalajara,eBay,Baño,Dispensadores de jabón,41244,109,176
